Date_of_report;Date_of_measurement;Wave;Region_code;Region_name;Subgroup_category;Subgroup;Indicator_category;Indicator;Sample_size;Figure_type;Value;Lower_limit;Upper_limit;Change_wrt_previous_measurement
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Alle;Totaal;Helpen_regels;Avondklok;4976;Percentage;43.2;41.7;44.7;
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;16-24;Helpen_regels;Avondklok;566;Percentage;28.5;24.7;32.7;
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;25-39;Helpen_regels;Avondklok;959;Percentage;30.6;27.6;33.9;
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;40-54;Helpen_regels;Avondklok;1262;Percentage;38.5;35.6;41.5;
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;55-69;Helpen_regels;Avondklok;1261;Percentage;52.4;49.4;55.3;
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;70+;Helpen_regels;Avondklok;928;Percentage;66.2;62.8;69.4;
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Geslacht;Man;Helpen_regels;Avondklok;2415;Percentage;43;40.9;45.2;
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Geslacht;Vrouw;Helpen_regels;Avondklok;2561;Percentage;43.5;41.4;45.5;
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Laag;Helpen_regels;Avondklok;1102;Percentage;50.7;47.5;54;
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Midden;Helpen_regels;Avondklok;1928;Percentage;43.3;41;45.7;
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Hoog;Helpen_regels;Avondklok;1946;Percentage;38.9;36.6;41.3;
2021-05-04 10:00:00;2021-02-16;08;VR01;Groningen;Alle;Totaal;Helpen_regels;Avondklok;205;Percentage;48.9;42;55.9;
2021-05-04 10:00:00;2021-02-16;08;VR02;Fryslân;Alle;Totaal;Helpen_regels;Avondklok;199;Percentage;41.7;34.9;48.7;
2021-05-04 10:00:00;2021-02-16;08;VR03;Drenthe;Alle;Totaal;Helpen_regels;Avondklok;209;Percentage;46.5;39.8;53.3;
2021-05-04 10:00:00;2021-02-16;08;VR04;IJsselland;Alle;Totaal;Helpen_regels;Avondklok;202;Percentage;40.3;33.6;47.3;
2021-05-04 10:00:00;2021-02-16;08;VR05;Twente;Alle;Totaal;Helpen_regels;Avondklok;197;Percentage;42.7;35.8;49.8;
2021-05-04 10:00:00;2021-02-16;08;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Helpen_regels;Avondklok;199;Percentage;43.7;36.7;50.9;
2021-05-04 10:00:00;2021-02-16;08;VR07;Gelderland-Midden;Alle;Totaal;Helpen_regels;Avondklok;202;Percentage;43.7;37;50.7;
2021-05-04 10:00:00;2021-02-16;08;VR08;Gelderland-Zuid;Alle;Totaal;Helpen_regels;Avondklok;197;Percentage;36.2;29.6;43.4;
2021-05-04 10:00:00;2021-02-16;08;VR09;Utrecht;Alle;Totaal;Helpen_regels;Avondklok;199;Percentage;40.8;34.1;48;
2021-05-04 10:00:00;2021-02-16;08;VR10;Noord-Holland-Noord;Alle;Totaal;Helpen_regels;Avondklok;203;Percentage;46.3;39.4;53.5;
2021-05-04 10:00:00;2021-02-16;08;VR11;Zaanstreek-Waterland;Alle;Totaal;Helpen_regels;Avondklok;187;Percentage;48;40.5;55.5;
2021-05-04 10:00:00;2021-02-16;08;VR12;Kennemerland;Alle;Totaal;Helpen_regels;Avondklok;205;Percentage;43.9;37.2;50.9;
2021-05-04 10:00:00;2021-02-16;08;VR13;Amsterdam-Amstelland;Alle;Totaal;Helpen_regels;Avondklok;201;Percentage;38.4;31.8;45.4;
2021-05-04 10:00:00;2021-02-16;08;VR14;Gooi en Vechtstreek;Alle;Totaal;Helpen_regels;Avondklok;113;Percentage;44.8;35.6;54.3;
2021-05-04 10:00:00;2021-02-16;08;VR15;Haaglanden;Alle;Totaal;Helpen_regels;Avondklok;210;Percentage;39.6;33.1;46.6;
2021-05-04 10:00:00;2021-02-16;08;VR16;Hollands-Midden;Alle;Totaal;Helpen_regels;Avondklok;200;Percentage;43.4;36.6;50.5;
2021-05-04 10:00:00;2021-02-16;08;VR17;Rotterdam-Rijnmond;Alle;Totaal;Helpen_regels;Avondklok;209;Percentage;44.3;37.5;51.2;
2021-05-04 10:00:00;2021-02-16;08;VR18;Zuid-Holland-Zuid;Alle;Totaal;Helpen_regels;Avondklok;212;Percentage;43.5;36.9;50.5;
2021-05-04 10:00:00;2021-02-16;08;VR19;Zeeland;Alle;Totaal;Helpen_regels;Avondklok;200;Percentage;42.4;35.7;49.4;
2021-05-04 10:00:00;2021-02-16;08;VR20;Midden- en West-Brabant;Alle;Totaal;Helpen_regels;Avondklok;210;Percentage;43.3;36.7;50.2;
2021-05-04 10:00:00;2021-02-16;08;VR21;Brabant-Noord;Alle;Totaal;Helpen_regels;Avondklok;207;Percentage;45;38.2;52;
2021-05-04 10:00:00;2021-02-16;08;VR22;Brabant-Zuidoost;Alle;Totaal;Helpen_regels;Avondklok;195;Percentage;51.2;44;58.3;
2021-05-04 10:00:00;2021-02-16;08;VR23;Limburg-Noord;Alle;Totaal;Helpen_regels;Avondklok;209;Percentage;38.7;32.2;45.5;
2021-05-04 10:00:00;2021-02-16;08;VR24;Limburg-Zuid;Alle;Totaal;Helpen_regels;Avondklok;202;Percentage;47.9;40.9;54.8;
2021-05-04 10:00:00;2021-02-16;08;VR25;Flevoland;Alle;Totaal;Helpen_regels;Avondklok;204;Percentage;43;36.2;50.1;
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;4976;Percentage;88.1;87.1;89.1;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;16-24;Helpen_regels;Bij_klachten_blijf_thuis;566;Percentage;85.5;82;88.4;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;25-39;Helpen_regels;Bij_klachten_blijf_thuis;959;Percentage;87.8;85.4;89.8;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;40-54;Helpen_regels;Bij_klachten_blijf_thuis;1262;Percentage;87.3;85.1;89.1;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;55-69;Helpen_regels;Bij_klachten_blijf_thuis;1261;Percentage;89;86.9;90.8;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;70+;Helpen_regels;Bij_klachten_blijf_thuis;928;Percentage;90.6;88.3;92.5;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Geslacht;Man;Helpen_regels;Bij_klachten_blijf_thuis;2415;Percentage;87;85.4;88.4;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Geslacht;Vrouw;Helpen_regels;Bij_klachten_blijf_thuis;2561;Percentage;89.2;87.9;90.5;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Laag;Helpen_regels;Bij_klachten_blijf_thuis;1102;Percentage;83.5;80.9;85.8;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Midden;Helpen_regels;Bij_klachten_blijf_thuis;1928;Percentage;87.2;85.4;88.7;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Hoog;Helpen_regels;Bij_klachten_blijf_thuis;1946;Percentage;91.7;90.3;92.9;0
2021-05-04 10:00:00;2021-02-16;08;VR01;Groningen;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;205;Percentage;88.7;83.4;92.5;0
2021-05-04 10:00:00;2021-02-16;08;VR02;Fryslân;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;199;Percentage;87.3;81.7;91.3;0
2021-05-04 10:00:00;2021-02-16;08;VR03;Drenthe;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;209;Percentage;86.9;81.5;90.9;0
2021-05-04 10:00:00;2021-02-16;08;VR04;IJsselland;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;202;Percentage;88.6;83.3;92.4;0
2021-05-04 10:00:00;2021-02-16;08;VR05;Twente;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;197;Percentage;86.5;80.9;90.7;0
2021-05-04 10:00:00;2021-02-16;08;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;199;Percentage;85.5;79.5;90;0
2021-05-04 10:00:00;2021-02-16;08;VR07;Gelderland-Midden;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;202;Percentage;89.6;84.5;93.1;0
2021-05-04 10:00:00;2021-02-16;08;VR08;Gelderland-Zuid;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;197;Percentage;88.5;83.1;92.4;0
2021-05-04 10:00:00;2021-02-16;08;VR09;Utrecht;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;199;Percentage;86.9;81.1;91.1;0
2021-05-04 10:00:00;2021-02-16;08;VR10;Noord-Holland-Noord;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;203;Percentage;87.9;82.3;91.8;0
2021-05-04 10:00:00;2021-02-16;08;VR11;Zaanstreek-Waterland;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;187;Percentage;91.2;86.1;94.6;0
2021-05-04 10:00:00;2021-02-16;08;VR12;Kennemerland;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;205;Percentage;89.4;84.4;93;0
2021-05-04 10:00:00;2021-02-16;08;VR13;Amsterdam-Amstelland;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;201;Percentage;90.7;85.5;94.1;0
2021-05-04 10:00:00;2021-02-16;08;VR14;Gooi en Vechtstreek;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;113;Percentage;88;79.8;93.2;-1
2021-05-04 10:00:00;2021-02-16;08;VR15;Haaglanden;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;210;Percentage;89.2;83.9;92.9;0
2021-05-04 10:00:00;2021-02-16;08;VR16;Hollands-Midden;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;200;Percentage;88.4;83;92.3;0
2021-05-04 10:00:00;2021-02-16;08;VR17;Rotterdam-Rijnmond;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;209;Percentage;87.4;82.1;91.4;0
2021-05-04 10:00:00;2021-02-16;08;VR18;Zuid-Holland-Zuid;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;212;Percentage;88;82.4;91.9;0
2021-05-04 10:00:00;2021-02-16;08;VR19;Zeeland;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;200;Percentage;86.2;80.6;90.4;0
2021-05-04 10:00:00;2021-02-16;08;VR20;Midden- en West-Brabant;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;210;Percentage;88.1;83;91.9;0
2021-05-04 10:00:00;2021-02-16;08;VR21;Brabant-Noord;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;207;Percentage;86.5;80.8;90.7;-1
2021-05-04 10:00:00;2021-02-16;08;VR22;Brabant-Zuidoost;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;195;Percentage;91.3;86.5;94.5;0
2021-05-04 10:00:00;2021-02-16;08;VR23;Limburg-Noord;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;209;Percentage;84;78.2;88.5;0
2021-05-04 10:00:00;2021-02-16;08;VR24;Limburg-Zuid;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;202;Percentage;90.6;85.5;94;0
2021-05-04 10:00:00;2021-02-16;08;VR25;Flevoland;Alle;Totaal;Helpen_regels;Bij_klachten_blijf_thuis;204;Percentage;85.9;80.1;90.1;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;4976;Percentage;82.7;81.5;83.8;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;16-24;Helpen_regels;Bij_klachten_laat_testen;566;Percentage;79;75;82.4;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;25-39;Helpen_regels;Bij_klachten_laat_testen;959;Percentage;79.2;76.3;81.8;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;40-54;Helpen_regels;Bij_klachten_laat_testen;1262;Percentage;80.3;77.8;82.6;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;55-69;Helpen_regels;Bij_klachten_laat_testen;1261;Percentage;86.1;83.9;88.1;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;70+;Helpen_regels;Bij_klachten_laat_testen;928;Percentage;88.9;86.6;90.9;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Geslacht;Man;Helpen_regels;Bij_klachten_laat_testen;2415;Percentage;81.1;79.3;82.8;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Geslacht;Vrouw;Helpen_regels;Bij_klachten_laat_testen;2561;Percentage;84.2;82.6;85.7;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Laag;Helpen_regels;Bij_klachten_laat_testen;1102;Percentage;81.9;79.3;84.3;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Midden;Helpen_regels;Bij_klachten_laat_testen;1928;Percentage;80.5;78.5;82.4;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Hoog;Helpen_regels;Bij_klachten_laat_testen;1946;Percentage;85.3;83.5;86.9;-1
2021-05-04 10:00:00;2021-02-16;08;VR01;Groningen;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;205;Percentage;85.1;79.3;89.5;-1
2021-05-04 10:00:00;2021-02-16;08;VR02;Fryslân;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;199;Percentage;79;72.5;84.2;0
2021-05-04 10:00:00;2021-02-16;08;VR03;Drenthe;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;209;Percentage;84.2;78.5;88.6;0
2021-05-04 10:00:00;2021-02-16;08;VR04;IJsselland;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;202;Percentage;83.9;78.1;88.4;0
2021-05-04 10:00:00;2021-02-16;08;VR05;Twente;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;197;Percentage;80.6;74.3;85.6;0
2021-05-04 10:00:00;2021-02-16;08;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;199;Percentage;82.1;75.7;87.1;0
2021-05-04 10:00:00;2021-02-16;08;VR07;Gelderland-Midden;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;202;Percentage;85.1;79.4;89.4;0
2021-05-04 10:00:00;2021-02-16;08;VR08;Gelderland-Zuid;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;197;Percentage;83.3;77.3;88;0
2021-05-04 10:00:00;2021-02-16;08;VR09;Utrecht;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;199;Percentage;83;76.8;87.9;0
2021-05-04 10:00:00;2021-02-16;08;VR10;Noord-Holland-Noord;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;203;Percentage;88;82.5;91.9;0
2021-05-04 10:00:00;2021-02-16;08;VR11;Zaanstreek-Waterland;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;187;Percentage;85.1;79.2;89.6;0
2021-05-04 10:00:00;2021-02-16;08;VR12;Kennemerland;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;205;Percentage;84.3;78.4;88.8;0
2021-05-04 10:00:00;2021-02-16;08;VR13;Amsterdam-Amstelland;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;201;Percentage;80.2;73.7;85.4;0
2021-05-04 10:00:00;2021-02-16;08;VR14;Gooi en Vechtstreek;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;113;Percentage;81.8;73;88.1;0
2021-05-04 10:00:00;2021-02-16;08;VR15;Haaglanden;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;210;Percentage;83.8;77.8;88.3;0
2021-05-04 10:00:00;2021-02-16;08;VR16;Hollands-Midden;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;200;Percentage;81.4;75.1;86.4;0
2021-05-04 10:00:00;2021-02-16;08;VR17;Rotterdam-Rijnmond;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;209;Percentage;82;76.1;86.7;0
2021-05-04 10:00:00;2021-02-16;08;VR18;Zuid-Holland-Zuid;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;212;Percentage;83.3;77.3;87.9;0
2021-05-04 10:00:00;2021-02-16;08;VR19;Zeeland;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;200;Percentage;80.1;73.9;85.1;0
2021-05-04 10:00:00;2021-02-16;08;VR20;Midden- en West-Brabant;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;210;Percentage;82.3;76.5;87;0
2021-05-04 10:00:00;2021-02-16;08;VR21;Brabant-Noord;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;207;Percentage;83.8;77.8;88.4;-1
2021-05-04 10:00:00;2021-02-16;08;VR22;Brabant-Zuidoost;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;195;Percentage;86.5;80.9;90.7;0
2021-05-04 10:00:00;2021-02-16;08;VR23;Limburg-Noord;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;209;Percentage;75.3;68.9;80.8;0
2021-05-04 10:00:00;2021-02-16;08;VR24;Limburg-Zuid;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;202;Percentage;85;79.1;89.4;0
2021-05-04 10:00:00;2021-02-16;08;VR25;Flevoland;Alle;Totaal;Helpen_regels;Bij_klachten_laat_testen;204;Percentage;75.4;68.6;81.1;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;4976;Percentage;64.6;63.1;66;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;16-24;Helpen_regels;Draag_mondkapje_in_ov;566;Percentage;53.3;48.8;57.7;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;25-39;Helpen_regels;Draag_mondkapje_in_ov;959;Percentage;50.8;47.4;54.2;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;40-54;Helpen_regels;Draag_mondkapje_in_ov;1262;Percentage;60.7;57.7;63.6;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;55-69;Helpen_regels;Draag_mondkapje_in_ov;1261;Percentage;75;72.3;77.5;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;70+;Helpen_regels;Draag_mondkapje_in_ov;928;Percentage;83.5;80.7;86;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Geslacht;Man;Helpen_regels;Draag_mondkapje_in_ov;2415;Percentage;64.9;62.8;67;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Geslacht;Vrouw;Helpen_regels;Draag_mondkapje_in_ov;2561;Percentage;64.3;62.3;66.3;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Laag;Helpen_regels;Draag_mondkapje_in_ov;1102;Percentage;70.1;67;73.1;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Midden;Helpen_regels;Draag_mondkapje_in_ov;1928;Percentage;64.6;62.3;66.9;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Hoog;Helpen_regels;Draag_mondkapje_in_ov;1946;Percentage;61.5;59.1;63.8;0
2021-05-04 10:00:00;2021-02-16;08;VR01;Groningen;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;205;Percentage;63.8;56.7;70.3;0
2021-05-04 10:00:00;2021-02-16;08;VR02;Fryslân;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;199;Percentage;56.8;49.6;63.7;0
2021-05-04 10:00:00;2021-02-16;08;VR03;Drenthe;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;209;Percentage;65.8;59;72;0
2021-05-04 10:00:00;2021-02-16;08;VR04;IJsselland;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;202;Percentage;60;52.9;66.6;0
2021-05-04 10:00:00;2021-02-16;08;VR05;Twente;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;197;Percentage;72.2;65.4;78.1;1
2021-05-04 10:00:00;2021-02-16;08;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;199;Percentage;66.4;59.1;72.9;0
2021-05-04 10:00:00;2021-02-16;08;VR07;Gelderland-Midden;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;202;Percentage;64.3;57.4;70.7;0
2021-05-04 10:00:00;2021-02-16;08;VR08;Gelderland-Zuid;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;197;Percentage;62.2;54.9;69;0
2021-05-04 10:00:00;2021-02-16;08;VR09;Utrecht;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;199;Percentage;66.6;59.4;73;0
2021-05-04 10:00:00;2021-02-16;08;VR10;Noord-Holland-Noord;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;203;Percentage;62.1;55.1;68.7;0
2021-05-04 10:00:00;2021-02-16;08;VR11;Zaanstreek-Waterland;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;187;Percentage;71.5;64.2;77.9;0
2021-05-04 10:00:00;2021-02-16;08;VR12;Kennemerland;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;205;Percentage;63.1;56.1;69.6;0
2021-05-04 10:00:00;2021-02-16;08;VR13;Amsterdam-Amstelland;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;201;Percentage;61;53.8;67.7;0
2021-05-04 10:00:00;2021-02-16;08;VR14;Gooi en Vechtstreek;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;113;Percentage;65.4;55.5;74.1;0
2021-05-04 10:00:00;2021-02-16;08;VR15;Haaglanden;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;210;Percentage;63;56.1;69.4;0
2021-05-04 10:00:00;2021-02-16;08;VR16;Hollands-Midden;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;200;Percentage;62.5;55.4;69.1;0
2021-05-04 10:00:00;2021-02-16;08;VR17;Rotterdam-Rijnmond;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;209;Percentage;65.4;58.6;71.7;0
2021-05-04 10:00:00;2021-02-16;08;VR18;Zuid-Holland-Zuid;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;212;Percentage;63.7;56.8;70.1;0
2021-05-04 10:00:00;2021-02-16;08;VR19;Zeeland;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;200;Percentage;55.9;48.8;62.7;0
2021-05-04 10:00:00;2021-02-16;08;VR20;Midden- en West-Brabant;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;210;Percentage;60.8;53.9;67.3;0
2021-05-04 10:00:00;2021-02-16;08;VR21;Brabant-Noord;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;207;Percentage;65.7;58.8;72;0
2021-05-04 10:00:00;2021-02-16;08;VR22;Brabant-Zuidoost;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;195;Percentage;74.8;68.1;80.5;1
2021-05-04 10:00:00;2021-02-16;08;VR23;Limburg-Noord;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;209;Percentage;64.9;58;71.2;0
2021-05-04 10:00:00;2021-02-16;08;VR24;Limburg-Zuid;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;202;Percentage;76.3;69.8;81.8;0
2021-05-04 10:00:00;2021-02-16;08;VR25;Flevoland;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_ov;204;Percentage;60.3;53.1;67;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;4976;Percentage;58.5;57;60;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;16-24;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;566;Percentage;51.3;46.8;55.8;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;25-39;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;959;Percentage;42.8;39.5;46.2;-1
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;40-54;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;1262;Percentage;54.4;51.3;57.4;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;55-69;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;1261;Percentage;67.8;65;70.6;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Leeftijd;70+;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;928;Percentage;78.7;75.7;81.4;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Geslacht;Man;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;2415;Percentage;58.4;56.2;60.6;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Geslacht;Vrouw;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;2561;Percentage;58.7;56.6;60.7;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Laag;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;1102;Percentage;67;63.8;70;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Midden;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;1928;Percentage;59.1;56.7;61.5;0
2021-05-04 10:00:00;2021-02-16;08;NL00;Nederland;Opleiding;Hoog;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;1946;Percentage;53.2;50.8;55.6;0
2021-05-04 10:00:00;2021-02-16;08;VR01;Groningen;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;205;Percentage;60.3;53.2;67;0
2021-05-04 10:00:00;2021-02-16;08;VR02;Fryslân;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;199;Percentage;55.7;48.5;62.6;0
2021-05-04 10:00:00;2021-02-16;08;VR03;Drenthe;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;209;Percentage;62.5;55.6;68.9;0
2021-05-04 10:00:00;2021-02-16;08;VR04;IJsselland;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;202;Percentage;54.5;47.4;61.3;-1
2021-05-04 10:00:00;2021-02-16;08;VR05;Twente;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;197;Percentage;66.8;59.8;73.2;0
2021-05-04 10:00:00;2021-02-16;08;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;199;Percentage;60;52.7;66.9;0
2021-05-04 10:00:00;2021-02-16;08;VR07;Gelderland-Midden;Alle;Totaal;Helpen_regels;Draag_mondkapje_in_publieke_binnenruimtes;202;Percentage;59.6;52.6;66.2;0
